input_text_ids,input_text,target_text,prefix
1726473:3,A Thai restaurant out of rice during dinner ?,Thai restaurant,TD
1726473:4,"The food arrived 20 minutes after I called , cold and soggy .",NULL ~~ food,TD
1727363:1,This is a wonderful place on all stand points especially value ofr money .,place ~~ place,TD
1727363:2,An excellent service,service,TD
1728733:1,We were greeted promptly by the waiter who was very nice and cordial .,waiter,TD
1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food .,NULL ~~ dishes,TD
1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates .,food,TD
1728733:5,We ended our great experience by having Gulab Jamun ( dessert ) recommended by the waiter .,Gulab Jamun ( dessert ),TD
1728733:6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others .,restaurant,TD
1730014:1,"Service here was great , food was fantastic .",Service ~~ food,TD
1730014:2,"Guacamole + shrimp appetizer was really great , we both had the filet , very good , didn ' t much like the frites that came with , but the filet was so good , neither of us cared .",Guacamole + shrimp appetizer ~~ filet ~~ frites,TD
1730014:3,Will absolutely visit again .,NULL,TD
1730127:0,You cannot go wrong with this place .,place,TD
1730127:1,"The food is outstanding and the service is quick , friendly and very professional .",service ~~ food,TD
1730127:2,"Always a nice crowd , but never loud .",crowd ~~ NULL,TD
1730127:3,Go here .,NULL,TD
1730127:4,Good for dates or with friends .,NULL,TD
1730447:0,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded .,pizza place,TD
1730447:1,"However , it is jus too good to not praise it .",NULL,TD
1730447:2,"By far , the best pizza in Manhattan .",pizza,TD
1730447:3,"The crust is thin , the ingredients are fresh and the staff is friendly .",staff ~~ crust ~~ ingredients,TD
1746113:1,The menu has so many fish items and oysters .,menu,TD
1746113:3,"The fish was really , really fresh .",fish,TD
1746113:5,We all agreed that mare is one of the best seafood restaurants in New York .,mare,TD
1748813:0,I stumbled upon this great pizzeria as I explored my new neighborhood .,pizzeria,TD
1748813:1,All of the pizzas are terrific and the price is even better !,pizzas ~~ pizzas,TD
1748813:2,I highly recommend the Sophia pizza .,Sophia pizza,TD
1748813:3,It ' s to die for !,NULL,TD
1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back .,service ~~ food,TD
1748839:1,"Immediately after we paid , the waiter took the money and said , okay , you guys are outta here .",waiter,TD
1748839:6,So rushing us out was absolutely unnecessary !,NULL,TD
1748839:7,"For the people who want great food plus great service , Roxy is a place to AVOID !",service ~~ food,TD
378848:1,"The first time the sushi was outstanding , the second time it was a little bland .",sushi ~~ sushi,TD
378848:2,I ' m sure I ' ll return for a final judgement tho .,NULL,TD
378848:3,"The blond wood decor is very soothing , the premium sake is excellent and the service is great .",service ~~ blond wood decor ~~ premium sake,TD
397331:0,Mizu is the Japenese find in Grammercy .,Mizu,TD
397331:1,"While their kitchen food is delicious , their Sushi is out of this world .",kitchen food ~~ Sushi,TD
397331:2,Mizu is home to creative and unique rolls not to found anywhere else .,rolls,TD
397331:3,"Not only is the cuisine the best around , the service has always been attentive and charming .",service ~~ cuisine,TD
397331:4,Warning : You may find it difficult to dine at other Japanese restaurants after a visit to Mizu !,Mizu,TD
404464:0,"Thalia is a beautiful restaurant with beautiful people serving you , but the food doesn ' t quite match up .",people ~~ food ~~ Thalia,TD
404464:1,I ordered the smoked salmon and roe appetizer and it was off flavor .,smoked salmon and roe appetizer,TD
404464:2,"The entree was bland and small , dessert was not inspired .",entree ~~ dessert ~~ entree,TD
404464:3,I expected quite a bit more from such an expensive menu .,menu ~~ menu,TD
426805:0,"The view is spectacular , and the food is great .",food ~~ view,TD
426805:1,Wonderful strawberry daiquiries as well !,strawberry daiquiries,TD
426805:2,Definitely worth the trip to Battery Park City !,NULL,TD
426805:3,One of my favorite places in Manhattan .,NULL,TD
426930:0,Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?,Taiwanese food ~~ Taiwanese food,TD
426930:1,( Besides that there should be more restaurants like it around the city ) .,NULL,TD
426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan .,cold appetizer dishes,TD
430342:0,delicious simple food in nice outdoor atmosphere .,food ~~ food ~~ outdoor atmosphere,TD
430342:1,"Kind , attentive wait staff .",wait staff,TD
430342:2,I really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .,scallops ~~ mahi mahi ( on saffron risotto,TD
430342:3,My friend devoured her chicken and mashed potatos .,chicken and mashed potatos,TD
430342:4,Delicious crab cakes too .,crab cakes,TD
430342:5,"Even if the food wasn ' t this good , the garden is a great place to sit outside and relax .",food ~~ garden,TD
430342:6,Great neighborhood joint .,joint,TD
433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice .,pizza place ~~ selection of thin crust pizza ~~ Basil slice ~~ selection of thin crust pizza,TD
433878:1,"Their calzones are horrific , bad , vomit - inducing , YUCK .",calzones,TD
433878:2,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,NULL,TD
433878:3,The counter service is bad .,counter service,TD
433878:4,They charge different prices all the time .,NULL,TD
433878:5,"They ' re rude at times , and not very friendly .",NULL,TD
433878:6,NO PIZZA 33 for me !,PIZZA 33,TD
436868:0,"Anybody who likes this place must be from a different planet , where greasy , dry and tasteless are complimentary .",NULL,TD
436868:1,"The dosas are skimpy , unattractive and drip with grease , and personally I ' d drink popcorn topping before I ' d eat another one of these .",dosas ~~ dosas,TD
436868:2,"The sandwiches are dry , tasteless and way overpriced .",sandwiches ~~ sandwiches,TD
436868:3,"Calling the place Hampton Chutney Co . does warn you that these folks offer more style than substance , but in this unattractive room with unhelpful clerks there was a dearth of the former too .",place ~~ clerks ~~ room,TD
444818:0,"Seriously , this place kicks ass .",place,TD
444818:1,"The atmosphere is unheralded , the service impecible , and the food magnificant .",service ~~ food ~~ atmosphere,TD
444818:2,"Best Italian food I ever had ( and being Italian , that means alot ) .",Italian food,TD
444818:3,"It is nearly impossible to get a table , so if you ever have the chance to go here for dinner , DO NOT pass it up .",NULL,TD
445960:0,"This is such a lovely , peaceful place to eat outside .",place,TD
445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty .,restaurant,TD
445960:2,"It is set far from the small street it ' s on , and there is no traffic noise .",NULL,TD
445960:3,"The food is good , especially their more basic dishes , and the drinks are delicious .",food ~~ basic dishes ~~ drinks,TD
445960:4,"This is a great place to take out - of - towners , and perfect for watching the sunset .",place,TD
447697:0,Great sushi experience .,sushi,TD
447697:1,Nice value .,NULL,TD
447697:2,Unique apppetizers .,apppetizers,TD
447697:3,Try sushimi cucumber roll .,sushimi cucumber roll,TD
449802:0,"Good spreads , great beverage selections and bagels really tasty .",spreads ~~ bagels ~~ beverage selections,TD
449802:1,THE BIG COMPLAINT : NO TOASTING AVAILABLE .,NULL,TD
449802:3,Murray won ' t do it .,NULL,TD
449802:4,Won ' t or Can ' t is not in the service directory .,NULL,TD
449802:5,But who says Murray ' s is anything about service .,service,TD
449802:6,"So close , but not good enough .",NULL,TD
454704:0,Don ' t be fooled by crowds of people .,NULL,TD
454704:1,The service is awful .,service,TD
454704:2,This place is not worth the prices .,place ~~ place,TD
454704:3,"Also , don ' t plan on asking for your favorite roll , if it ' s not on the menu , you can ' t have it .",NULL,TD
455623:0,Love Pizza 33 . .,Pizza 33,TD
455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing . . . their Pizza .,Pizza,TD
455623:3,It hits the spot every time,NULL,TD
461928:0,This tiny Williamsburg spot is always pleasantly surprising .,Williamsburg spot,TD
461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC .,proprietor ~~ pizza,TD
461928:3,I ' ve been many time and have never been disappointed .,NULL,TD
464215:1,They even scoop it out nice ( for those on a diet ) not too much not to little .,NULL,TD
464215:2,The cream cheeses are out of this world and I love that coffee ! !,cream cheeses ~~ coffee,TD
464215:3,A little crowded but they move that line really fast !,NULL ~~ NULL,TD
464215:4,A little pricey but it really hits the spot on a Sunday morning !,NULL ~~ NULL,TD
464342:0,"Bagels are ok , but be sure not to make any special requests !",NULL ~~ Bagels,TD
464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !,manager,TD
464342:2,Be sure not to get anything other than bagels ! . .,bagels ~~ NULL,TD
464342:3,the turkey burgers are scary !,turkey burgers,TD
470488:0,The worst excuse for Japanese food I ' ve ever encountered .,Japanese food,TD
470488:1,The soup for the udon was soy sauce and water .,soup for the udon,TD
470488:2,The sushi was awful !,sushi,TD
470488:3,The rice was poor quality and was cooked so badly it was hard .,rice,TD
470488:4,"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",rice ~~ sushi,TD
470488:5,"The fish was adequate , but inexpertly sliced .",fish,TD
470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine .,Japanese cuisine,TD
475298:0,"Good , fast service .",service,TD
475298:1,I would highly recommend .,NULL,TD
475298:2,Food is great and inexpensive .,Food ~~ Food,TD
475298:3,The location is perfect .,location,TD
475298:4,Give it a try and enjoy .,NULL,TD
475512:2,"Well , this place is so Ghetto its not even funny .",place,TD
475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you ' ll love it here .,bottle minimun ~~ music,TD
475512:4,Would NEVER go back there .,NULL,TD
476473:0,Awsome Pizza especially the Margheritta slice .,Pizza ~~ Margheritta slice,TD
476473:1,Always busy but fast moving .,NULL,TD
476473:2,Great atmoshere and worth every bit .,NULL ~~ atmoshere,TD
476473:3,Open late ( well as late as I ever got there and I ' m a night person ),NULL,TD
483111:0,Winnie and her staff are the best crew you can find serving you .,Winnie ~~ staff,TD
483111:1,The food is reliable and the price is moderate .,food ~~ NULL,TD
483111:2,What more can you ask for ?,NULL,TD
485026:0,"For authentic Thai food , look no further than Toons .",Thai food,TD
485026:2,"Try the Pad Thai , or sample anything on the appetizer menu . . . they ' re all delicious .",Pad Thai ~~ appetizer menu,TD
485767:0,Everything about this restaurant was special .,restaurant,TD
485767:1,"The service was attentive , yet discreet .",service,TD
485767:2,The flavors robust and subtle .,NULL,TD
485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal .,brioche and lollies,TD
485767:4,I ' m saving up for my next visit .,NULL,TD
485966:1,The place was quiet and delightful .,place,TD
485966:2,Service was good and food is wonderful .,Service ~~ food,TD
485966:3,I did not try the caviar but I tried their salmon and crab salad ( they are all good ),salmon ~~ crab salad,TD
485966:4,It is definitely a good spot for snacks and chat .,spot,TD
490565:0,"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .",Lucky Strike,TD
490565:1,"The wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she ' s - way - cuter - than - me - that - b @ # $ * way ) .",wait staff,TD
490565:2,"The food is yummy , especially their cooked - to - perfection mussels in spicy tomato sauce and their shoestring crispy fries .",food ~~ mussels in spicy tomato sauce ~~ fries,TD
490565:3,"But the best part about LS is the late night atmosphere , delightfully free of the BTs .",late night atmosphere,TD
490565:4,"You can get a completely delish martini in a glass ( that ' s about 2 1 / 2 drinks ) for $ 8 . 50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .",martini ~~ martini ~~ setting ~~ music ~~ martini ~~ Vanilla Shanty,TD
490565:5,"The in - house lady DJ on Saturday nights has outrageously good taste in music , and moreover , takes requests .",in - house lady DJ,TD
490565:6,You can ' t go wrong with this place .,place,TD
493013:0,Suan is a great place that I often take my friends ( classmates ) too .,Suan,TD
493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again .",Suan ~~ location,TD
493013:2,I LOVE their Thai,Thai,TD
493013:3,noodles with shrimp and chicken and coconut juice is the MUST !,noodles with shrimp and chicken and coconut juice,TD
493013:5,I will go back to Suan soon !,Suan,TD
493013:6,In summer - eat outside on a terrace ( another great feature of Suan ) ! ! !,terrace,TD
493514:0,I cannot imagine a friendlier staff working in a restaurant .,staff,TD
493514:1,I cannot imagine better Indian food in all of the city .,Indian food,TD
493514:2,I cannot imagine you not rushing out to eat there .,NULL,TD
494850:1,"During the course of the past 3 months , the chef and staff changed and it was not for the better .",staff ~~ chef,TD
494850:2,I wish they would change back to what it was before .,NULL,TD
494850:3,The food now is inconsistent .,food,TD
496132:0,This is the kind of place you ' d like to take all your friends to and still keep a secret .,place,TD
496132:1,The setting is casual and romantic .,setting,TD
496132:2,Prices are very good .,NULL,TD
496132:3,The food is excellent !,food,TD
496132:4,"if you ' re daring , try the balsamic vinegar over icecream , it ' s wonderful !",balsamic vinegar over icecream,TD
498657:0,"Do not get the Go Go Hamburgers , no matter what the reviews say .",Go Go Hamburgers,TD
498657:1,They were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .,NULL ~~ NULL ~~ NULL,TD
498657:2,"The rest of the dim sum , though pricey by Chinatown standards , is worth it .",dim sum ~~ dim sum,TD
498657:3,Steamed fresh so brought hot hot hot to your table .,NULL,TD
498657:4,"The wait here is long for dim sum , but if you don ' t like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .",wait ~~ NULL ~~ atmosphere,TD
498657:5,"A few tips : skip the turnip cake , roast pork buns and egg custards .",turnip cake ~~ roast pork buns ~~ egg custards,TD
498657:6,These are overpriced and you can get better just around the corner :,NULL ~~ NULL,TD
503807:1,I was pleasantly suprised .,NULL,TD
503807:2,The food was exceptional .,food,TD
503807:4,"I choose to go with one of the special , the braised lamb shank in red wine , which was excellent .",braised lamb shank in red wine,TD
503807:5,The service was friendly and the atmosphere was casual .,service ~~ atmosphere,TD
503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal ~~ restaurant,TD
505535:0,this little place has a cute interior decor and affordable city prices .,place ~~ interior decor,TD
505535:1,"the pad se ew chicken was delicious , however the pad thai was far too oily .",pad se ew chicken ~~ pad thai,TD
507755:0,"Have eaten at Ginger House several times , and it ' s always good .",Ginger House,TD
507755:1,The fried dumplings are GREAT !,fried dumplings,TD
507755:2,Finally a reliable Chinese restaurant !,Chinese restaurant,TD
507844:0,This place would be so much better served by being run by a group that actually understands customer service .,customer service,TD
507844:1,"The only thing you can do here is walk in and eat . . but planning an event , especially a small , intimate one , forget about it .",NULL,TD
507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !",NULL,TD
507844:3,"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .",NULL,TD
507844:4,"Terrible , terrible management - deserves to be shut - down .",NULL ~~ management,TD
507937:0,Never fails to please .,NULL,TD
507937:1,"delicious bagels , especially when right out of the oven .",bagels,TD
507937:2,Spreads and toppings are great - though a bit pricey .,Spreads ~~ toppings ~~ Spreads ~~ toppings,TD
507937:3,Service is fast and friendly .,Service,TD
507937:4,"Only drawback - they won ' t toast your bagel , and they don ' t make eggs for the bagel .",NULL,TD
507937:5,But that is highly forgivable .,NULL,TD
509227:0,"Been there , done that , and New York , it ' s not that big a deal .",NULL,TD
509227:1,"The food is decent at best , and the ambience , well , it ' s a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .",food ~~ ambience,TD
509227:2,"If celebrities make you sweat , then your in for a ride , but if your like most around these parts then you ' ll just yawn and wonder whats with all the hype .",NULL,TD
509227:3,"Rao is a good restaurant , but it ' s nothing special .",Rao,TD
511290:1,"But after last night , Spice Grill is the only place I ' m eating indian cuisine .",indian cuisine,TD
511290:2,You must try the shrimp appetizers .,shrimp appetizers,TD
511290:3,Even my Indian friend couldn ' t believe how good and tasty everything was .,NULL,TD
511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,staff ~~ ambience,TD
512294:0,"Great food , great prices , great service .",service ~~ food ~~ NULL,TD
512294:1,"If you are looking for a good quality , cheap eats - this is the place .",eats ~~ eats,TD
512925:0,it ' s a perfect place to have a amanzing indian food .,indian food,TD
512925:1,I really loved the different and inovated touch that ' s the cheff gives to the food .,cheff,TD
512925:2,"also it ' s great to have dinner in a very romantic and confortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !",service ~~ place,TD
513395:1,"Their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience .",bagels,TD
513521:0,Great bagels made the old - fashioned way .,bagels ~~ bagels,TD
513521:2,Drawbacks : service is slow and they don ' t toast !,service,TD
519425:0,The food was absolutely amazing ! !,food,TD
519425:1,The baked clams octopus we shared as appetizers were the best we ' ve ever had ! !,baked clams octopus,TD
519425:2,"The lamb was tender so full of flavor , the dessert was divine ! !",lamb ~~ dessert,TD
519425:3,The waiter was attentive .,waiter,TD
519425:4,The place itself is beautiful the bar scene seems to be happening .,place ~~ bar scene,TD
521916:0,"Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion . . try the potato stuff kanish best one .",waiter ~~ potato stuff kanish ~~ Appetizers,TD
521916:1,"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",chicken ~~ salmon ~~ servings for main entree,TD
521916:2,Dessert is a joke . . . dont bother,Dessert,TD
527109:0,"Volare virgins or weekly regulars , everyone gets treated the same and you can ' t ask for more than that when the service is this friendly .",service,TD
527109:1,"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .",portions ~~ veal ~~ feel,TD
527109:2,"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains .",anti - pasta ~~ calamari ~~ pasta mains ~~ pasta mains,TD
527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal .,wine list ~~ meal,TD
527109:4,"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .",measures of liquers ~~ NULL,TD
528251:0,Fantastic place .,place,TD
528251:1,Cute and decorative .,NULL,TD
528251:2,A pleasant surprise .,NULL,TD
528251:3,Go there to relax and feel like your somewhere else .,NULL,TD
530517:0,Lucky Strike is a great casual place to just grab a bite to eat .,Lucky Strike,TD
530517:2,"Great food , great decor , great service .",service ~~ food ~~ decor,TD
530517:3,I recommend it !,NULL,TD
535086:0,"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !",spot,TD
535086:1,( Always ask the bartender for the SEASONAL beer ! ! !,SEASONAL beer,TD
535086:2,Guaranteed to be a tasty experience ! ),NULL,TD
535086:3,Excellent spot for holiday get togethers with co - workers or friends that you haven ' t seen in a while .,spot,TD
535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !,Heartland Brewery,TD
535086:5,All the people that I bring there go back on their own and bring THEIR friends !,NULL,TD
535086:6,Go there once and oh yes . . . you will go back . . . you will . . .,NULL,TD
535171:0,What a great place !,place,TD
535171:1,Not the typical NYC gimmick theme restaurant .,restaurant,TD
535171:2,"A cool bar with great food , and tons of excellent beer .",food ~~ beer ~~ bar ~~ beer,TD
535171:3,And even with it ' s Pub atmosphere they were great to my kids too !,NULL,TD
535171:4,Loved it !,NULL,TD
535248:1,The shrimp scampi was excellent and the antipasti were plentiful .,shrimp scampi ~~ antipasti,TD
535248:2,It is expensive but well worth the money .,NULL ~~ NULL,TD
535248:3,"If you venture off the island of Manhattan and can ' t seem to find a great Italian restaurant , drive to Corona .",Corona,TD
536919:0,The only thing more wonderful than the food ( which is exceptional ) is the service .,service ~~ food,TD
536919:1,The only thing the waiters don ' t do for you is wipe your chin when you leave .,waiters,TD
536919:2,Wonderful at holiday time .,NULL,TD
541532:0,Cozy romantic atomosphere with only around 15 tables at most .,atomosphere,TD
541532:1,Service was very prompt but slightly rushed .,Service ~~ Service,TD
541532:2,"Food was very good , but not what I would consider out of this world .",Food,TD
541532:3,Go here for a romantic dinner but not for an all out wow dining experience .,NULL ~~ NULL,TD
553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian .,NULL,TD
553097:1,Too bad the food wasn ' t of the same heritage .,food,TD
553097:2,"The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",porcini mushroom pasta special ~~ seafood tagliatelle,TD
553097:3,A real dissapointment .,NULL,TD
553097:4,But that wasn ' t the icing on the cake : a tiramisu that resembled nothing I have ever had .,tiramisu,TD
553097:5,They should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .,NULL,TD
553097:6,Priced at upper intermediate range .,NULL,TD
555734:0,I really liked this place .,place,TD
555734:1,"Everything I had was good , and I ' m a eater .",NULL,TD
555734:2,It was pretty inexpensive too .,NULL,TD
558423:0,This place has the best Chinese style BBQ ribs in the city .,BBQ ribs ~~ BBQ ribs,TD
558423:1,I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,rice dishes ~~ congee ( rice porridge ),TD
558423:2,It ' s great to go for a quick lunch either alone or with a friend .,NULL,TD
558423:3,It ' s definately not a place to go if you want to impress someone .,place,TD
558423:4,"However , if you want great food at a great price and don ' t mind the decor , you can ' t beat this place .",food ~~ decor ~~ food,TD
558423:5,Quick and friendly service .,service,TD
558423:6,This is one of the best comfort food places in the city .,NULL,TD
558423:7,It ' s somewhere you can eat and be happy .,NULL,TD
561054:1,"When you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside .",main dining room ~~ ceiling,TD
561054:2,"The food is wonderful , tasty and filling , and the service is professional and friendly .",service ~~ food ~~ food,TD
561054:3,"I can ' t wait for summer , when they serve outside on their gigantic patio .",patio,TD
565344:0,I recently tried Suan and I thought that it was great .,Suan,TD
565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money .,place ~~ food ~~ food,TD
565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service ~~ food ~~ hot sauce,TD
565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood .,NULL,TD
571962:0,They all know you .,NULL,TD
571962:1,Good food .,food,TD
571962:2,Good drink .,drink,TD
571962:3,How do you rate home ?,NULL,TD
578016:0,I have never had cheescake like this .,cheescake,TD
578016:1,I thought I had died and gone to heaven .,NULL,TD
584025:0,"Great spot , whether looking for a couple of drinks or quiet dinner .",spot ~~ spot,TD
584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months .,outdoor seating,TD
584025:2,The food is great and they have a good selecion of wines at reasonable prices .,food ~~ selecion of wines ~~ selecion of wines,TD
584025:3,Have been several times and it never dissapoints .,NULL,TD
608500:1,We were less than impressed .,NULL,TD
608500:2,"While the ambiance and atmosphere were great , the food and service could have been a lot better .",service ~~ food ~~ ambiance ~~ atmosphere,TD
608500:3,"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .",chicken casserole ~~ chicken casserole,TD
608500:4,Probably would not go again . . .,NULL,TD
610611:0,"i ' ve been to sapphire twice and both times the food was fine , if not good .",food,TD
610611:1,"stick with the chicken , beef , and lamb dishes .",chicken ~~ beef ~~ lamb dishes,TD
610611:4,"service is friendly , and never had a problem walking in and getting a table .",service ~~ NULL,TD
610611:6,skip dessert .,dessert,TD
611117:0,Best Reuben sandwich ever !,Reuben sandwich,TD
611117:1,A classic !,NULL,TD
611117:2,Don ' t miss Bloom ' s on your next trip to Manhatten .,Bloom ' s,TD
611117:3,"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York .",place,TD
611117:4,Thanks Bloom ' s for a lovely trip .,Bloom ' s,TD
615180:1,"The food was not fresh , the sauces were bland and very oily .",food ~~ sauces,TD
615180:2,It just wasn ' t Thai .,NULL,TD
620892:1,Was surprisingly disappointed .,NULL,TD
620892:2,Pizza was a little soggy .,Pizza,TD
620892:3,Ravioli was good . . . but I have to say that I found everything a bit overpriced .,Ravioli ~~ NULL,TD
620892:4,Not enough wines by the glass either .,wines by the glass,TD
620892:5,"Service , however , was excellent . . . and I liked the setting / atmosphere a lot .",Service ~~ setting / atmosphere ~~ NULL,TD
620892:6,"Food was just average . . . if they lowered the prices just a bit , it would be a bigger draw .",Food ~~ Food,TD
624715:0,This place is a great bargain .,place,TD
624715:1,Authentic Pakistani food .,Pakistani food,TD
624715:2,People are always friendly .,People,TD
624715:3,Don ' t waste money on decor .,decor,TD
624715:4,"Just straight up cheap , good food .",food ~~ food,TD
626269:0,Faan is sooo good .,Faan,TD
626269:1,The best pad thai i ' ve ever had .,pad thai,TD
626269:2,The design and atmosphere is just as good .,design ~~ atmosphere,TD
626269:3,bottles of wine are cheap and good .,bottles of wine ~~ bottles of wine,TD
626269:4,What more could you want ?,NULL,TD
630914:0,The food was actually aweful .,food,TD
630914:1,I ' m not picky - but it was actually gross .,NULL,TD
630914:2,"The mussles were the fishiest things I ' ve ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in it . . . It was disgusting .",mussles ~~ seabass ~~ goat cheese salad ~~ penne w / chicken,TD
630914:3,"Nice atmosphere , the service was very pleasant and the desert was good .",service ~~ desert ~~ atmosphere,TD
630914:4,Wouldn ' t recomend it for dinner !,NULL,TD
632121:0,This is the perfect date spot for Williamsburg couples .,NULL,TD
632121:1,The jukebox plays everything from Italian Opera to The Strokes .,jukebox,TD
632121:2,"The food is amazing , rich pastas and fresh doughy pizza .",food ~~ pizza ~~ pastas,TD
632121:3,"Best of all is the warm vibe , the owner is super friendly and service is fast .",owner ~~ service ~~ vibe,TD
632121:4,"If only they delivered , they ' d make a mint !",NULL,TD
657129:0,go here for the drinks !,drinks,TD
657129:3,the drinks are amazing and half off till 8pm .,drinks ~~ drinks,TD
657129:4,"Ask for Usha , the nicest bartender in manhattan .",Usha,TD
657129:5,My fav was the sassy lassi . . .,sassy lassi,TD
680345:0,This is an amazing place to try some roti rolls .,roti rolls,TD
680345:1,I really recommend the very simple Unda ( Egg ) rolls .,Unda ( Egg ) rolls,TD
680345:2,"Delicate spices , onions , eggs and a kick - ass roti .",spices ~~ onions ~~ eggs ~~ roti,TD
680345:3,Amazing !,NULL,TD
680390:0,"Toons has recently been redone , so it ' s now a very attractive space .",Toons,TD
680390:1,The food ' s as good as ever .,food,TD
680390:2,"In an area sadly lacking in decent Thai food , this is one of the best spots .",Thai food,TD
682250:0,"Went here last night - nice decor , good service , but the food was surprisingly excellent .",service ~~ food ~~ decor,TD
682250:1,"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",portions,TD
682250:3,Can ' t wait to go back .,NULL,TD
682391:0,Best drumsticks over rice and sour spicy soup in town !,drumsticks over rice ~~ sour spicy soup,TD
682391:1,Beef noodle soup is good as well .,Beef noodle soup,TD
682391:2,The service is good and the resturant is clean .,service ~~ resturant,TD
682391:3,Best Taiwanese food in NY !,Taiwanese food,TD
707917:0,I have been to Rao ' s probably 15 times the past 3 years and it keeps getting better .,Rao ' s,TD
707917:1,"For those that go once and don ' t enjoy it , all I can say is that they just don ' t get it .",NULL,TD
707917:2,Rao ' s has the best service and atmosphere in NYC .,service ~~ atmosphere,TD
707917:3,Good luck getting a table .,NULL,TD
709294:0,My roommate and I LOVE this place .,place,TD
709294:1,"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .",outdoor seating,TD
709294:2,Indoor was very cozy and cute .,Indoor,TD
709294:3,"The portion sizes here are huge , and the sushi is good .",sushi ~~ portion,TD
709294:5,Staff is very accomodating .,Staff,TD
713152:0,"Excellent dumplings served amid clean , chic decor .",dumplings ~~ decor,TD
713152:1,"I got the $ 10 10 - piece dim sum combo , every bite of which was great .",$ 10 10 - piece dim sum combo,TD
713152:2,But $ 1 for each small piece ? ? ?,NULL,TD
713152:3,Not worth it .,NULL,TD
713152:4,I won ' t go back unless someone else is footing the bill .,NULL ~~ NULL,TD
717570:1,The decor is very simple but comfortable .,decor,TD
717570:2,The food was delicious but do not come here on a empty stomach .,food ~~ food,TD
